,lat,lon,t
266,40.41860333333334,-86.90971666666668,2024-03-31 00:12:48
267,40.41860833333333,-86.90970000000002,2024-03-31 00:12:49
268,40.41861166666667,-86.909685,2024-03-31 00:12:50
269,40.41861166666667,-86.90966833333333,2024-03-31 00:12:51
270,40.418614999999996,-86.90963500000001,2024-03-31 00:12:52
271,40.418620000000004,-86.90961833333334,2024-03-31 00:12:53
272,40.41862833333333,-86.90960333333332,2024-03-31 00:12:54
273,40.418636666666664,-86.90958666666666,2024-03-31 00:12:55
274,40.41863999999999,-86.90958666666666,2024-03-31 00:12:56
275,40.418645000000005,-86.90956999999999,2024-03-31 00:12:57
276,40.41865166666666,-86.90955333333333,2024-03-31 00:12:58
277,40.41866,-86.90953833333333,2024-03-31 00:12:59
278,40.41867666666667,-86.90953833333333,2024-03-31 00:13:00
279,40.41867666666667,-86.90952166666665,2024-03-31 00:13:01
280,40.41867666666667,-86.90950499999998,2024-03-31 00:13:02
281,40.418684999999996,-86.90948833333331,2024-03-31 00:13:03
282,40.418688333333336,-86.90948833333331,2024-03-31 00:13:04
283,40.418688333333336,-86.90947333333332,2024-03-31 00:13:05
284,40.418688333333336,-86.90945666666667,2024-03-31 00:13:06
285,40.41869333333333,-86.90945666666667,2024-03-31 00:13:07
286,40.418688333333336,-86.90944,2024-03-31 00:13:08
287,40.418710000000004,-86.90944,2024-03-31 00:13:09
288,40.41871666666667,-86.90944,2024-03-31 00:13:10
289,40.41873833333334,-86.90944,2024-03-31 00:13:11
290,40.41875833333334,-86.90944,2024-03-31 00:13:12
291,40.418775,-86.90944,2024-03-31 00:13:13
292,40.41878333333333,-86.90944,2024-03-31 00:13:14
293,40.418795,-86.90944,2024-03-31 00:13:15
294,40.41880666666666,-86.90944,2024-03-31 00:13:16
295,40.418823333333336,-86.90944,2024-03-31 00:13:17
296,40.418834999999994,-86.90942333333334,2024-03-31 00:13:18
297,40.41884833333333,-86.90942333333334,2024-03-31 00:13:19
298,40.41886,-86.90940833333335,2024-03-31 00:13:20
299,40.418885,-86.90940833333335,2024-03-31 00:13:21
300,40.418908333333334,-86.90940833333335,2024-03-31 00:13:22
301,40.41893333333333,-86.90940833333335,2024-03-31 00:13:23
302,40.41893333333333,-86.90939166666668,2024-03-31 00:13:24
303,40.418945,-86.90939166666668,2024-03-31 00:13:25
304,40.418965,-86.90939166666668,2024-03-31 00:13:26
305,40.41898166666666,-86.909375,2024-03-31 00:13:27
306,40.418989999999994,-86.909375,2024-03-31 00:13:28
307,40.419014999999995,-86.90935833333333,2024-03-31 00:13:29
308,40.41902666666667,-86.90935833333333,2024-03-31 00:13:30
309,40.41903,-86.90935833333333,2024-03-31 00:13:31
310,40.419055,-86.90935833333333,2024-03-31 00:13:32
311,40.41908833333333,-86.909375,2024-03-31 00:13:33
312,40.41912,-86.909375,2024-03-31 00:13:34
313,40.419136666666674,-86.90935833333333,2024-03-31 00:13:35
314,40.41914,-86.90935833333333,2024-03-31 00:13:36
315,40.41914833333333,-86.90935833333333,2024-03-31 00:13:37
316,40.419153333333334,-86.90934166666666,2024-03-31 00:13:38
317,40.41916499999999,-86.90932666666667,2024-03-31 00:13:39
318,40.419176666666665,-86.90932666666667,2024-03-31 00:13:40
319,40.419185,-86.90931,2024-03-31 00:13:41
320,40.419198333333334,-86.90931,2024-03-31 00:13:42
321,40.41921,-86.90929333333332,2024-03-31 00:13:43
322,40.419230000000006,-86.90927666666666,2024-03-31 00:13:44
323,40.419246666666666,-86.90927666666666,2024-03-31 00:13:45
324,40.419266666666665,-86.90926166666667,2024-03-31 00:13:46
325,40.41928333333333,-86.909245,2024-03-31 00:13:47
326,40.419311666666665,-86.909245,2024-03-31 00:13:49
327,40.41932333333333,-86.90922833333335,2024-03-31 00:13:50
328,40.419336666666666,-86.90922833333335,2024-03-31 00:13:51
329,40.41934833333334,-86.90921166666668,2024-03-31 00:13:52
330,40.41937333333333,-86.90919666666665,2024-03-31 00:13:53
331,40.41939333333333,-86.90918000000002,2024-03-31 00:13:54
332,40.41941333333334,-86.90918000000002,2024-03-31 00:13:55
333,40.41943833333333,-86.90916333333335,2024-03-31 00:13:56
334,40.41945833333333,-86.90916333333335,2024-03-31 00:13:57
335,40.41947833333334,-86.90914666666667,2024-03-31 00:13:58
336,40.41949,-86.90914666666667,2024-03-31 00:13:59
337,40.41950666666666,-86.90913166666667,2024-03-31 00:14:00
338,40.419518333333336,-86.90913166666667,2024-03-31 00:14:01
339,40.41953166666667,-86.909115,2024-03-31 00:14:02
340,40.41955166666666,-86.909115,2024-03-31 00:14:04
341,40.419563333333336,-86.909115,2024-03-31 00:14:05
342,40.41957166666668,-86.90909833333332,2024-03-31 00:14:06
343,40.419579999999996,-86.90908166666668,2024-03-31 00:14:07
344,40.41956833333334,-86.90905,2024-03-31 00:14:08
345,40.41956833333334,-86.90903333333333,2024-03-31 00:14:09
346,40.419560000000004,-86.90900000000002,2024-03-31 00:14:10
347,40.419555,-86.90898499999999,2024-03-31 00:14:11
348,40.41955166666666,-86.90896833333332,2024-03-31 00:14:12
349,40.41954333333333,-86.90895166666665,2024-03-31 00:14:13
350,40.41953166666667,-86.908935,2024-03-31 00:14:14
351,40.41952333333333,-86.90892000000001,2024-03-31 00:14:15
352,40.419518333333336,-86.90890333333334,2024-03-31 00:14:16
353,40.41949833333334,-86.90887,2024-03-31 00:14:17
354,40.41947833333334,-86.90882166666667,2024-03-31 00:14:19
355,40.419470000000004,-86.908805,2024-03-31 00:14:20
356,40.419475000000006,-86.90877333333334,2024-03-31 00:14:21
357,40.41947833333334,-86.90875666666666,2024-03-31 00:14:22
358,40.419486666666664,-86.90874,2024-03-31 00:14:23
359,40.419495,-86.90874,2024-03-31 00:14:24
360,40.41950666666666,-86.90870833333331,2024-03-31 00:14:25
361,40.419515,-86.90870833333331,2024-03-31 00:14:26
362,40.41952666666667,-86.90870833333331,2024-03-31 00:14:27
363,40.41954333333333,-86.90869166666668,2024-03-31 00:14:28
364,40.419560000000004,-86.90869166666668,2024-03-31 00:14:29
365,40.41957166666668,-86.90869166666668,2024-03-31 00:14:30
366,40.41959166666666,-86.90869166666668,2024-03-31 00:14:31
367,40.41960833333333,-86.90867500000002,2024-03-31 00:14:32
368,40.41963333333333,-86.90865833333335,2024-03-31 00:14:34
369,40.41965,-86.90864333333333,2024-03-31 00:14:35
370,40.419664999999995,-86.90864333333333,2024-03-31 00:14:36
371,40.41968666666667,-86.90862666666666,2024-03-31 00:14:37
372,40.41970166666667,-86.90862666666666,2024-03-31 00:14:38
373,40.419715000000004,-86.90861000000001,2024-03-31 00:14:39
374,40.419718333333336,-86.90859333333334,2024-03-31 00:14:40
375,40.41972666666666,-86.90857666666668,2024-03-31 00:14:41
376,40.41973,-86.90857666666668,2024-03-31 00:14:42
377,40.419734999999996,-86.90854499999999,2024-03-31 00:14:43
378,40.41974666666667,-86.90852833333332,2024-03-31 00:14:44
379,40.41975166666667,-86.90851166666667,2024-03-31 00:14:45
380,40.41976333333333,-86.90851166666667,2024-03-31 00:14:46
381,40.419774999999994,-86.90849666666666,2024-03-31 00:14:47
382,40.41979166666666,-86.90847999999998,2024-03-31 00:14:49
