-1.15,-0.84,-1.05,171.12,0,-161.19
-0.4,-0.05,-0.54,171.44,-0.37,-161.06
-0.05,0.24,-0.2,171.5,-0.5,-161
0.31,0.45,0.21,171.62,-0.69,-160.94
0.94,0.26,1.5,171.87,-0.94,-160.81
1.03,0.09,1.81,172.06,-1.06,-160.69
1.06,-0.13,1.92,172.25,-1.19,-160.56
1.17,-0.73,1.71,172.56,-1.31,-160.37
35:37.0,4025.6775N,8654.7227W,,,
1.21,-0.89,1.46,173.12,-1.69,-160.06
1.24,-1.08,1.29,173.44,-1.94,-159.87
1.26,-1.24,1.17,173.75,-2.12,-159.81
1.24,-1.59,1.09,174.44,-2.37,-159.75
1.33,-1.65,1.04,174.75,-2.5,-159.81
1.73,-1.58,0.9,175.31,-2.56,-159.87
1.8,-1.63,0.83,175.56,-2.5,-159.94
1.66,-1.77,0.89,175.87,-2.37,-160
1.25,-2.37,1.18,176.19,-2.25,-160.12
0.7,-3.06,1.54,176.69,-1.81,-160.44
0.56,-3.24,1.64,176.87,-1.56,-160.5
0.55,-3.01,1.62,177,-1.31,-160.56
0.89,-2.68,1.12,177.12,-0.94,-160.5
1.04,-2.52,0.74,177.06,-0.75,-160.31
0.98,-2.43,0.14,177.06,-0.56,-160.12
0.6,-2.31,-0.49,176.87,-0.25,-159.75
0.52,-2.27,-0.79,176.75,-0.19,-159.62
0.47,-2.03,-1.33,176.56,-0.13,-159.62
0.44,-1.62,-1.89,176.37,-0.19,-159.69
0.27,-1.32,-2.44,175.75,-0.44,-159.94
0,-1.15,-2.94,174.94,-0.88,-160.19
-0.1,-0.92,-3.29,174.44,-1.12,-160.19
-0.16,-0.39,-3.88,173.94,-1.37,-160.12
-0.17,0.18,-4.44,173.37,-1.56,-159.94
-0.17,0.38,-4.72,172.12,-1.87,-159.25
-0.06,0.46,-5.3,171.56,-2,-158.87
-0.08,0.41,-5.4,170.87,-2,-158.44
-0.36,0.26,-4.73,169.44,-1.87,-157.87
-0.1,0.16,-3.19,168.69,-1.69,-157.81
0.12,0.27,-2.3,168.12,-1.44,-157.94
0.44,0.6,-0.67,166.5,-1,-158.37
0.78,0.72,0.72,165.75,-0.81,-158.69
0.87,0.7,1.25,165.12,-0.69,-159
0.66,0.42,1.77,164.56,-0.69,-159.31
0.27,-0.08,1.44,163.69,-0.81,-159.81
0.04,-0.32,0.97,163.31,-1.06,-159.94
-0.16,-1.06,-0.4,162.75,-1.69,-160
-0.05,-1.21,-0.62,162.37,-2,-160
0.07,-1.3,-0.6,162,-2.25,-159.94
0.56,-1.56,0.28,161.06,-2.5,-159.94
0.71,-1.65,0.73,160.62,-2.56,-160
0.75,-1.8,1.28,160.12,-2.5,-160.06
1.01,-2.42,2.94,159.62,-2.44,-160.25
1.05,-2.62,3.23,158.62,-2.31,-160.62
0.96,-2.68,3.37,158.12,-2.31,-160.81
0.71,-2.62,2.52,157.62,-2.37,-160.94
35:38.0,4025.6758N,8654.7188W,,,
0.66,-2.4,2.17,156.5,-2.5,-160.87
0.62,-2.14,1.8,155.87,-2.56,-160.75
0.74,-1.58,1.22,155.19,-2.62,-160.56
0.91,-0.99,0.84,153.87,-2.56,-160.06
1.05,-0.61,0.56,153.19,-2.5,-159.75
1.18,0,0.15,152.25,-2.19,-159.19
1.03,0.12,0.17,151.75,-2,-158.94
0.74,0.21,0.11,151.25,-1.81,-158.81
-0.05,0.53,-0.23,150.37,-1.44,-158.56
-0.26,0.64,-0.41,150.25,-1.31,-158.44
-0.33,0.68,-0.59,149.94,-1.25,-158.31
-0.21,0.75,-1.01,149.56,-1.12,-158.12
0.09,0.43,-1.48,148.94,-1.12,-157.87
0.14,0.36,-1.58,148.94,-1.12,-157.75
-0.07,0.59,-1.27,148.62,-1.12,-157.75
35:38.0,4025.6758N,8654.7188W,,,
-0.31,1,-0.59,148.06,-1.19,-157.75
-0.06,1.01,-0.51,147.81,-1.31,-157.81
0.09,0.6,-0.99,147.94,-1.56,-157.75
0.23,-0.45,-2.89,147.81,-1.87,-157.69
0.01,-1.31,-4.62,147.69,-2.75,-157.37
-0.12,-1.64,-5.09,147.56,-3.19,-157.25
-0.35,-1.89,-5.01,147.44,-3.81,-157.19
-0.48,-1.74,-3.66,147.12,-3.94,-157.25
-0.11,-1.32,-1.63,146.25,-3.87,-157.5
0.1,-1.15,-0.75,146,-3.75,-157.62
0.49,-0.98,0.47,145.5,-3.62,-157.69
0.67,-0.92,0.74,145,-3.56,-157.69
0.88,-0.79,0.74,144.06,-3.56,-157.56
0.97,-0.97,0.44,143.87,-3.56,-157.44
1.08,-1.16,0.3,143.5,-3.69,-157.37
1.18,-1.74,0.57,143.12,-3.75,-157.37
1.28,-1.85,0.86,142.44,-3.75,-157.5
1.29,-1.98,1.25,142.44,-3.69,-157.75
1.29,-2.08,1.71,142.12,-3.62,-158.06
1.29,-2.37,2.95,141.5,-3.44,-158.87
1.25,-2.41,3.18,141.19,-3.37,-159.37
1.17,-2.42,3.26,141.31,-3.31,-159.81
0.94,-2.1,2.75,141,-3.31,-160.25
0.9,-1.95,2.4,140.31,-3.25,-160.81
0.85,-1.81,2.08,139.94,-3.25,-161
0.75,-1.57,1.79,140,-3.12,-161.06
0.74,-1.22,1.4,139.56,-3,-161.06
0.76,-0.92,1.21,138.69,-2.75,-161
0.81,-0.32,0.67,138.25,-2.62,-160.94
0.75,-0.02,0.39,138.25,-2.5,-160.94
0.62,0.39,-0.79,137.81,-2.44,-161
0.64,0.44,-1.26,136.87,-2.44,-161.19
0.64,0.49,-1.71,136.44,-2.44,-161.37
0.56,0.52,-2.01,136.37,-2.44,-161.5
0.14,0.93,-2.45,135.87,-2.44,-161.62
0.08,1.26,-2.45,134.87,-2.37,-161.81
0.12,1.59,-2.37,134.31,-2.31,-161.87
0.38,2.48,-1.98,133.62,-2.12,-161.94
0.44,2.64,-1.85,133.06,-2.06,-162
0.69,2.48,-1.84,132.56,-2.06,-162.06
0.68,2.26,-2.14,132.12,-2.12,-162.19
0.59,1.92,-2.54,131.75,-2.31,-162.31
0.43,1.41,-3.03,131.44,-2.44,-162.37
-0.11,-0.2,-3.43,130.87,-2.69,-162.56
-0.29,-0.52,-3.06,131.06,-2.69,-162.69
-0.48,-0.86,-1.65,130.69,-2.56,-162.87
-0.4,-0.83,-0.79,130.25,-2.37,-163.06
35:39.0,4025.6768N,8654.7148W,,,
-0.03,-0.4,0.71,129.25,-1.87,-163.44
0.27,0.19,1.52,129.31,-1.56,-163.5
0.33,0.5,1.58,128.81,-1.37,-163.44
0.37,1,1.08,128.37,-1.25,-163.25
0.5,1.3,0.16,127.62,-1.19,-162.69
0.5,1.35,-0.26,127.31,-1.31,-162.31
0.47,1.21,-0.72,127.06,-1.44,-162.06
0.56,0.89,-0.61,126.81,-1.69,-161.69
0.58,0.57,-0.35,126.75,-1.75,-161.62
0.63,0.19,0.03,126.69,-1.81,-161.75
0.81,-0.48,1.44,126.69,-1.69,-162.19
0.92,-0.59,1.91,126.69,-1.56,-162.44
1.08,-0.55,2.88,126.81,-1.25,-163
1.01,-0.38,3.09,126.87,-1.06,-163.19
0.9,-0.25,3.19,127,-0.81,-163.31
0.47,0.05,2.86,127.31,-0.37,-163.5
0.4,0.21,2.73,127.5,-0.19,-163.5
0.45,0.33,2.66,127.75,0,-163.56
0.59,0.67,2.49,128,0.13,-163.62
0.56,0.79,2.43,128.69,0.5,-163.87
0.54,0.88,2.31,129.06,0.69,-164.06
0.28,1.08,1.7,129.5,0.81,-164.25
0.16,1.09,1.63,130.56,1.12,-164.62
0.06,1.09,1.69,131.12,1.31,-164.87
-0.03,1.12,2.15,131.75,1.5,-165.06
-0.15,1.19,2.21,133,1.81,-165.44
-0.29,1.21,2.13,133.75,1.87,-165.5
-0.62,1.36,0.71,135.25,1.87,-165.31
-0.58,1.48,0.01,136,1.81,-165
-0.53,1.6,-0.65,136.81,1.75,-164.69
-0.47,1.41,-1.73,138.5,1.5,-164.19
-0.38,1.25,-1.7,140.12,1.37,-164.06
-0.34,1.1,-1.36,141,1.25,-164.06
-0.32,1.02,-0.31,141.81,1.12,-164.06
-0.13,0.98,0.56,143.5,0.62,-163.94
-0.02,0.84,0.7,144.81,0.25,-163.62
0.29,0.2,-0.71,145.75,-0.13,-163.06
0.23,0.12,-1.64,147.56,-1.12,-161.19
-0.16,0.06,-3.67,148.44,-1.56,-159.94
-0.3,-0.06,-4.41,149.5,-2,-158.62
-0.66,-0.02,-5.02,151.12,-2.5,-156.19
-0.89,0.01,-4.51,151.87,-2.62,-155.19
-0.81,0.07,-4.04,152.5,-2.75,-154.37
-0.38,0.2,-2.89,153.37,-2.81,-153.81
0.2,0.14,-1.6,154.44,-3,-153.19
0.7,-0.13,-0.2,155,-3.12,-153.06
35:39.0,4025.6768N,8654.7148W,,,
0.83,-0.4,0.44,156.37,-3.31,-153.12
0.95,-1.05,1.3,157.06,-3.44,-153.19
0.98,-1.3,1.53,157.75,-3.62,-153.25
1.05,-1.82,1.7,159.12,-4.12,-153.44
1.07,-2.15,1.44,159.81,-4.44,-153.44
1.12,-2.19,1.16,160.5,-4.75,-153.44
1.34,-2.18,0.23,161.75,-5.31,-153.25
1.41,-2.14,0.05,162.37,-5.5,-153.19
1.4,-2.1,-0.07,163,-5.69,-153.06
1.56,-2.05,-0.73,164.19,-5.75,-153.06
1.43,-2.1,-0.7,164.75,-5.62,-153.12
1.25,-2.17,-0.53,165.31,-5.5,-153.31
1.11,-2.28,-0.12,166.31,-4.94,-153.81
1.04,-2.28,0.02,166.75,-4.56,-154.06
0.73,-2.07,0.77,167.19,-4.12,-154.37
35:39.0,4025.6768N,8654.7148W,,,
0.95,-1.76,0.97,167.87,-3.31,-154.81
1.15,-1.52,0.82,168.25,-2.94,-155
1.3,-1.33,0.54,168.56,-2.56,-155.06
1.32,-0.77,-0.54,169.25,-2,-155.12
1.14,-0.53,-0.8,169.62,-1.75,-155.19
0.87,-0.37,-0.85,170,-1.5,-155.31
0.24,-0.25,-1.3,170.81,-1.06,-155.75
0.04,-0.24,-1.6,171.25,-1,-156.06
-0.05,-0.38,-1.96,171.62,-0.94,-156.44
-0.15,-0.64,-2.68,172,-1,-156.81
-0.02,-0.71,-2.65,172.62,-1.25,-157.81
0.24,-0.83,-2.57,172.81,-1.44,-158.25
0.59,-0.92,-2.64,172.94,-1.56,-158.69
0.67,-0.96,-3.12,173.12,-1.94,-159.31
0.61,-0.9,-3.41,173.12,-2.06,-159.44
0.23,-0.9,-3.58,173.12,-2.12,-159.5
0.06,-0.93,-3.34,173,-2.19,-159.56
35:40.0,4025.6770N,8654.7119W,,,
1.11,0.6,2.32,165.81,-0.62,-159.44
35:40.0,4025.6770N,8654.7119W,,,
1.59,-1.83,0.36,174.87,-5,-158.12
1.4,-2.11,1,175.56,-4.87,-158.87
1.25,-2.19,1.54,175.87,-4.62,-159.25
1.07,-2.22,1.94,176.19,-4.37,-159.5
0.82,-1.9,2.21,176.62,-3.69,-159.94
0.71,-1.77,1.88,176.81,-3.44,-160
0.59,-1.7,1.43,177,-3.19,-160
0.45,-1.32,-0.41,177.25,-2.75,-159.75
0.51,-1.19,-1.12,177.31,-2.56,-159.62
0.61,-1.06,-1.74,177.31,-2.37,-159.56
0.82,-0.7,-2.2,177.31,-2.19,-159.56
0.79,-0.62,-1.84,177.19,-1.81,-159.94
0.69,-0.5,-1.44,177.06,-1.56,-160.25
0.52,-0.31,-0.89,177,-1.37,-160.56
0.46,-0.26,-1.11,176.69,-1.19,-161.06
0.5,-0.1,-1.5,176.56,-1.19,-161.25
0.75,0.38,-2.36,176.12,-1.31,-161.5
1.1,0.47,-2.41,175.69,-1.5,-161.75
1.21,0.46,-2.68,175.44,-1.62,-161.87
1.1,0.48,-3,175.19,-1.81,-161.94
0.48,0.39,-3.31,174.69,-2,-161.81
0.24,0.24,-3.07,174.44,-2.06,-161.69
-0.05,0.23,-2.12,173.87,-2,-161.37
-0.14,0.54,-1.2,173.56,-1.94,-161.19
-0.06,0.7,-0.94,173.25,-1.87,-160.94
0.03,0.81,-0.9,172.94,-1.87,-160.69
0.14,0.87,-1.57,172.5,-2.12,-159.94
0.08,0.69,-1.83,172.5,-2.31,-159.56
0.02,0.33,-1.93,172.37,-2.5,-159.25
0.1,-1.14,-1.3,172.19,-2.81,-158.94
0.18,-1.63,-0.9,172.12,-2.94,-158.94
0.44,-2.26,0.15,171.94,-3.06,-159.19
0.85,-2.45,1.28,171.75,-3.06,-159.37
1.3,-2.47,2.19,171.31,-2.94,-159.75
1.58,-2.6,2.53,171.31,-2.87,-159.87
1.59,-2.73,2.56,171.06,-2.81,-159.94
1.26,-2.73,2.39,170.62,-2.56,-159.94
0.89,-2.73,2.14,170.37,-2.44,-159.87
0.78,-2.64,2.09,170.37,-2.25,-159.81
0.69,-2.06,1.95,169.69,-1.87,-159.69
0.88,-1.32,1.97,169.31,-1.62,-159.69
0.98,-0.5,2.08,168.87,-1.37,-159.75
0.89,-0.03,2.09,168.25,-0.69,-159.81
0.63,0.86,2.11,167.94,-0.37,-159.94
0.12,1.08,2.04,167.5,0.25,-160.25
35:41.0,4025.6780N,8654.7100W,,,
-0.46,0.58,1.24,167.56,0.5,-160.44
-0.78,0.46,0.54,167.56,0.69,-160.5
-1.09,0.64,-0.97,167.62,0.94,-160.25
-0.76,1.44,-2.42,167.75,1,-160
-0.53,1.58,-2.46,167.94,1.25,-159.31
-0.21,1.63,-2.3,168.06,1.44,-159.12
0.28,1.58,-0.72,168.44,1.75,-159.19
0.35,1.41,-0.23,168.75,1.87,-159.44
0.4,1.25,0.09,169.06,1.94,-159.81
0.56,0.73,0.09,169.87,1.75,-160.62
0.56,0.31,-0.24,170.37,1.5,-161.12
0.55,-0.2,-0.73,170.94,1.19,-161.56
-0.08,-1.67,-2.23,171.5,0.75,-162
-0.38,-2.21,-2.51,172.69,0,-162.69
-0.95,-3.03,-2.67,173.19,-0.25,-162.94
-1.27,-2.96,-2.23,173.56,-0.5,-163.19
-1.22,-2.62,-1.94,174,-0.88,-163.44
-0.48,-1.16,-1.08,173.94,-1.12,-163.37
-0.14,-0.62,-0.93,173.87,-1.25,-163.25
0.18,-0.12,-0.74,173.69,-1.37,-163.06
0.76,0.55,0.07,173.25,-1.62,-162.56
0.92,0.39,0.44,173,-1.69,-162.31
1.04,0.23,0.81,172.87,-1.75,-162
1.41,-0.05,2.15,172.62,-1.69,-161.37
1.54,-0.14,2.52,172.5,-1.62,-161.06
1.69,-0.23,2.88,172.44,-1.56,-160.81
2.01,-0.4,3.32,172.81,-1.44,-160.5
2,-0.53,3.14,172.87,-1.5,-160.44
1.58,-1.31,1.92,173.37,-1.69,-160.56
1.4,-1.62,1.37,174,-1.75,-160.69
1.17,-1.9,0.98,174.25,-1.87,-160.81
0.8,-2.35,0.58,174.5,-1.75,-160.94
0.72,-2.29,1.08,174.87,-1.37,-161.25
1.08,-1.67,1.73,175.25,-0.81,-161.62
1.04,-1.39,1.68,175.31,-0.56,-161.81
0.95,-1.13,1.23,175.5,-0.13,-162
0.57,-1.25,0.44,175.81,0,-162.12
0.33,-1.31,-0.07,175.87,0.06,-162.12
0.21,-1.26,-0.72,175.94,0.19,-162.12
-0.07,-0.87,-2.07,175.87,0.31,-162.06
0,-0.69,-2.29,175.87,0.37,-162.06
0.05,-0.43,-2.48,175.69,0.37,-162.06
0.33,0.05,-3.03,175.37,0.44,-162.12
0.53,0.04,-3.3,175.19,0.44,-162.25
0.72,0.02,-3.46,174.94,0.37,-162.37
0.92,0.06,-2.81,174.44,0.31,-163
0.98,0.05,-2.42,174.12,0.31,-163.37
1.06,0.05,-2.16,173.81,0.25,-163.69
0.84,-0.08,-2.76,173.25,0.19,-164.12
0.65,-0.1,-2.88,172.62,0.25,-164
0.3,0.1,-2.62,172.25,0.37,-163.87
0.18,0.37,-1.67,171.81,0.5,-163.69
0.22,0.57,-1.05,171,0.88,-163.31
0.41,1.2,0.21,170.62,1.06,-163.19
0.51,1.54,0.74,170.25,1.12,-163.06
0.63,1.76,1.06,169.87,1.12,-162.87
0.63,1.34,-0.16,169.56,0.69,-162.37
0.38,1.07,-0.83,169.56,0.37,-162.12
0.21,0.73,-1.32,169.56,0,-161.87
-0.1,-0.72,-1.55,169.62,-0.62,-161.56
0,-1.19,-1.22,169.62,-0.88,-161.5
0.19,-1.56,-0.69,169.62,-1.06,-161.56
0.83,-1.99,1.27,169.37,-1.25,-161.81
1.09,-2.04,2.02,169.25,-1.31,-162.06
1.69,-2.09,3.1,168.94,-1.5,-162.5
1.57,-2.06,2.8,168.69,-1.69,-162.81
1.43,-2.16,2.33,168.56,-1.81,-162.87
0.95,-2.21,1.58,168.44,-1.87,-162.94
0.55,-2.09,1.39,168.12,-1.75,-162.94
0.42,-1.6,1.7,167.87,-1.62,-162.94
0.48,-1.19,1.94,167.62,-1.37,-163
0.64,-0.12,2,167.31,-1.19,-163.06
0.88,0.96,1.77,166.81,-0.56,-163.19
0.83,1.31,1.75,166.62,-0.25,-163.12
35:42.0,4025.6790N,8654.7070W,,,
0.69,1.51,1.69,166.5,0.06,-163.06
0.06,1.4,1.79,166.56,0.88,-162.75
-0.23,1.32,1.64,166.69,1.25,-162.5
-0.42,1.26,1.25,166.87,1.56,-162.25
-0.79,1.22,-0.55,167.5,1.94,-161.69
-0.81,0.88,-1.68,168.25,2.06,-161.25
-0.75,0.78,-1.99,168.62,2.06,-161.19
-0.62,0.91,-1.76,169,2.06,-161.25
-0.14,0.86,-0.95,169.37,2.06,-161.5
0.34,1.06,-0.3,170.12,2,-162.06
0.49,1,-0.21,170.81,1.87,-162.31
0.38,0.2,-0.87,171.31,1.69,-162.62
-0.39,-0.85,-2.13,172.56,1.12,-163.06
-0.92,-1.32,-2.77,173.19,0.69,-163.25
-1.36,-1.74,-3.34,173.75,0.31,-163.37
35:42.0,4025.6790N,8654.7070W,,,
-2.14,-1.9,-4.69,174.56,-0.31,-163.25
-2.1,-1.54,-4.81,174.81,-0.56,-163.06
-1.91,-1.1,-4.65,174.87,-0.69,-162.87
-0.75,0.14,-2.35,174.75,-0.69,-162.69
-0.24,0.48,-1.24,174.56,-0.62,-162.69
0.46,0.97,0.87,174.12,-0.37,-162.87
0.75,0.9,2.52,174.12,-0.37,-162.94
0.7,0.71,2.53,174.12,-0.5,-162.94
0.59,0.21,1.99,174.25,-0.75,-162.69
0.62,0.09,1.78,174.44,-0.88,-162.56
0.75,0.05,1.65,174.5,-1,-162.37
1.13,-0.08,1.72,174.62,-1.12,-162.25
1.28,-0.54,2.03,174.94,-1.25,-162.31
1.31,-0.74,2.17,175.12,-1.31,-162.5
1.25,-1.08,2.35,175.31,-1.37,-162.75
1.27,-1.31,2.39,175.75,-1.5,-163.37
1.27,-1.35,2.42,175.94,-1.5,-163.69
1.3,-1.13,2.32,176.19,-1.44,-164
1.35,-0.8,1.86,176.5,-1.31,-164.37
1.26,-0.76,1.56,176.69,-1.19,-164.37
1.1,-0.91,0.77,176.81,-1,-164.37
1.01,-0.56,-0.63,177.19,-0.62,-164.19
0.93,-0.45,-0.66,177.44,-0.13,-164.12
0.87,-0.38,-0.69,177.5,0.06,-164.31
0.69,-0.18,-0.76,177.81,0.56,-164.75
0.6,-0.07,-0.8,177.87,0.75,-165.06
0.53,0.09,-1.08,178.06,1.06,-165.75
0.47,0.08,-1.78,178.19,1.12,-166
0.49,0.09,-2.21,178.25,1.19,-166.25
35:43.0,4025.6792N,8654.7061W,,,
0.55,0.1,-2.57,178.25,1.19,-166.44
0.79,0.4,-2.68,178.25,1.19,-166.87
0.92,0.48,-2.57,178.25,1.12,-167.12
0.94,0.59,-2.59,178.19,1.06,-167.37
0.3,0.73,-3.51,178.12,0.81,-167.62
0.13,0.67,-3.8,178.06,0.75,-167.56
-0.04,0.61,-3.94,177.94,0.69,-167.44
-0.25,0.52,-3.05,177.75,0.75,-167.19
0.03,0.91,-1.8,177.56,0.88,-167.06
0.17,1.2,-0.62,177.12,1.12,-166.87
0.18,1.1,-0.26,177,1.25,-166.69
0.12,0.88,-0.15,176.87,1.31,-166.5
-0.33,0.22,-0.74,176.81,1.25,-165.87
-0.49,-0.01,-0.9,176.62,1.12,-165.5
-0.55,-0.27,-0.94,176.62,1.06,-165.19
35:43.0,4025.6792N,8654.7061W,,,
-0.25,-0.86,-0.26,176.62,0.81,-164.87
-0.08,-1.01,0.13,176.56,0.69,-164.81
0.12,-1.17,0.65,176.5,0.62,-164.81
0.75,-1.34,2.11,176.31,0.5,-165.06
0.9,-1.37,2.47,176.19,0.44,-165.19
1.02,-1.46,2.88,176.06,0.37,-165.25
0.94,-1.48,2.91,175.81,0.25,-165.25
0.85,-1.46,2.8,175.69,0.19,-165.12
0.74,-1.11,2.41,175.44,0.19,-164.75
0.82,-0.83,2.14,175.12,0.19,-164.31
0.82,-0.67,2.02,175,0.25,-164.06
0.94,-0.13,1.53,174.69,0.5,-163.56
1.01,0.08,1.4,174.5,0.69,-163.31
1.07,0.38,1.39,174.37,0.88,-163.06
0.9,0.78,1.57,174.31,1.19,-162.94
0.74,0.79,1.6,174.31,1.81,-162.75
0.56,0.69,1.57,174.44,2.12,-162.75
0.15,0.66,1.24,174.56,2.44,-162.69
-0.01,0.86,0.79,174.94,3,-162.5
0.04,0.93,0.31,175.19,3.19,-162.37
0.02,0.88,-0.03,175.62,3.37,-162.19
0.06,0.52,-0.7,176,3.5,-162.06
0.13,0.42,-1.29,176.75,3.69,-161.94
-0.05,0.49,-1.36,177.19,3.69,-161.94
-0.22,0.54,-0.95,178,3.62,-162.12
0.28,0.28,-0.45,178.87,3.44,-162.37
0.4,0.19,-0.54,179.31,3.25,-162.44
0.44,-0.01,-0.8,179.81,3,-162.44
0.33,-0.6,-2.33,180.31,2.75,-162.37
0.29,-0.74,-2.67,181.31,2.12,-162.25
0.01,-1.2,-3.15,181.75,1.81,-162.25
-0.2,-1.48,-3.29,182.19,1.56,-162.31
-0.72,-1.92,-3.37,182.94,1.06,-162.44
-0.95,-1.89,-3.04,183.25,0.88,-162.37
-0.92,-1.77,-2.74,183.44,0.75,-162.31
-0.6,-1.33,-1.7,183.56,0.75,-161.94
-0.06,-0.8,-0.53,183.5,0.81,-161.69
0.27,-0.42,0.39,183.44,0.88,-161.37
0.43,-0.17,0.65,183.25,0.94,-160.75
0.83,0.3,0.7,183.19,0.94,-160.37
0.88,0.23,0.47,183.19,0.81,-159.75
1.02,0.12,0.22,183.31,0.69,-159.44
1.24,-0.22,-0.28,183.62,0.56,-159.25
1.33,-0.37,-0.26,183.94,0.37,-159
1.55,-0.84,0.71,184.19,0.31,-159.06
1.59,-1,1.16,184.69,0.31,-159.44
1.59,-1.18,1.6,184.94,0.37,-159.69
1.47,-1.67,2.37,185.19,0.5,-160.06
1.39,-2.13,2.96,185.75,0.69,-160.87
1.23,-2.28,3.17,186.19,0.81,-161.31
0.94,-2.57,3.36,186.44,0.94,-161.69
0.67,-2.69,3.3,186.69,1,-162
0.53,-2.66,3.22,187.06,1.12,-162.37
0.53,-2.49,2.5,187.44,1.19,-162.37
0.69,-1.89,1.26,187.5,1.12,-161.87
0.95,-1.07,-0.46,187.44,1.12,-161.5
0.99,-0.9,-0.85,187.5,1.06,-160.62
0.93,-0.8,-1.13,187.44,1.06,-160.19
0.76,-0.8,-1.34,187.37,1.06,-159.94
0.58,-0.76,-1.45,187.25,1,-159.69
0.57,-0.6,-1.77,187.25,0.94,-159.62
0.82,-0.5,-3.03,187.19,0.81,-159.62
0.89,-0.48,-3.94,186.94,0.5,-159.69
0.76,-0.42,-3.88,186.81,0.37,-159.75
0.54,-0.6,-3.16,186.87,0.31,-159.94
0.39,-1.05,-2.3,186.56,0.25,-160.5
0.28,-1.29,-2.04,186.37,0.25,-160.81
0.2,-1.7,-2.07,186.19,0.19,-161
-0.03,-1.79,-2.35,185.87,0,-161.25
35:44.0,4025.6787N,8654.7051W,,,
-0.05,-2.11,-1.32,180.5,-2.62,-159.56
-0.7,0.27,-1.52,173.81,-1.37,-156.31
-0.6,0.14,-1.09,174.12,-1.31,-156.62
-0.36,0.02,-0.81,174.44,-1.37,-157
0.31,-0.33,-1.33,175.19,-1.69,-157.44
0.48,-0.56,-1.86,175.62,-1.87,-157.5
0.49,-0.78,-2.42,176.06,-2.12,-157.5
-0.04,-1.58,-3.24,176.44,-2.37,-157.44
-0.26,-1.8,-3.15,177.25,-2.69,-157.37
-0.45,-1.9,-3,177.5,-2.81,-157.37
-0.62,-1.79,-2.9,177.75,-2.87,-157.44
-0.71,-1.25,-2.33,177.94,-3.06,-157.44
-0.51,-1.16,-2.11,177.94,-3.12,-157.44
35:44.0,4025.6787N,8654.7051W,,,
0.11,-0.6,-1.55,177.87,-3.19,-157.37
0.24,-0.34,-1.34,177.75,-3.31,-157.06
0.39,-0.07,-1.11,177.56,-3.31,-156.81
0.89,0.33,0,177.31,-3.31,-156.5
1.08,0.33,0.38,177.25,-3.31,-156.37
1.26,0.31,0.7,177.19,-3.31,-156.31
1.5,-0.03,1.46,177.19,-3.37,-156.37
1.47,-0.24,1.57,177.31,-3.37,-156.44
1.38,-0.52,1.66,177.44,-3.37,-156.56
1.17,-1.41,1.76,177.75,-3.37,-156.87
1.09,-1.62,1.86,177.94,-3.31,-157.06
0.98,-1.94,1.99,178.06,-3.25,-157.31
0.89,-2.73,2.28,178.44,-3.06,-157.81
0.83,-2.85,2.36,178.5,-2.94,-158.06
0.57,-2.85,2.46,178.5,-2.75,-158.31
35:45.0,4025.6785N,8654.7051W,,,
0.55,-2.53,2.33,178.31,-2.44,-158.75
0.61,-2.24,2.14,178.12,-2.31,-158.87
0.8,-1.83,1.67,177.94,-2.12,-158.87
0.93,-1.56,1.32,177.5,-1.75,-158.69
1.02,-1.48,1.03,177.31,-1.56,-158.56
0.88,-1.44,0.31,176.87,-1.25,-158.37
0.81,-1.35,0.15,176.62,-1.12,-158.25
0.75,-1.21,0,176.44,-1,-158.19
0.63,-1.04,-0.21,176.37,-1,-158.19
0.48,-0.88,-0.7,175.87,-1.06,-158.06
0.48,-0.76,-1.07,175.62,-1.19,-157.94
0.49,-0.23,-2.31,175.37,-1.31,-157.69
0.5,-0.04,-2.6,174.75,-1.69,-157.19
0.48,0.44,-3.09,174.44,-1.87,-156.94
0.42,0.67,-3.43,174.06,-2.06,-156.75
35:45.0,4025.6785N,8654.7051W,,,
0.37,0.59,-3.61,173.37,-2.5,-156.44
0.24,0.16,-3.83,172.94,-2.69,-156.37
0.23,-0.08,-3.86,172.56,-2.81,-156.31
0.1,-0.48,-3.43,171.69,-3.06,-156.25
0.19,-0.63,-2.22,170.81,-3.25,-156.37
0.12,-0.3,-1.63,170.25,-3.31,-156.5
0.13,-0.03,-1.09,169.69,-3.44,-156.62
0.48,0,-0.46,169.19,-3.56,-156.75
0.51,-0.14,-0.67,168.25,-4,-156.62
0.45,-0.33,-1.08,167.87,-4.25,-156.5
-0.2,-1.22,-2.28,167.5,-4.62,-156.25
-0.25,-1.69,-2.43,166.81,-5.25,-155.94
-0.18,-2.24,-2.23,166.37,-5.56,-155.87
0.02,-2.41,-1.81,165.87,-5.75,-155.87
0.55,-2.43,-0.67,165.31,-5.87,-155.94
1.11,-2.34,0.55,164.19,-5.81,-156.25
1.3,-2.26,1.15,163.5,-5.75,-156.5
1.43,-2.21,1.68,162.75,-5.62,-156.75
1.67,-2.35,2.35,162.06,-5.44,-157
1.49,-2.35,2.29,160.81,-5.19,-157.44
1.28,-2.36,2.12,160.19,-5.12,-157.62
1.07,-2.34,1.86,159.56,-5,-157.75
0.6,-1.7,1.33,158.25,-4.75,-158.06
0.6,-1.3,1.35,157.69,-4.56,-158.25
0.83,-0.04,1.79,157,-4.31,-158.56
